Longitude,Latitude,datetime,UHI Index
-73.92668667,40.828145,24-07-2021 15:05,1.019951154
-73.92674833,40.82817333,24-07-2021 15:05,1.017787439
-73.92682,40.828205,24-07-2021 15:05,1.017787439
-73.9269,40.82824,24-07-2021 15:05,1.019951154
-73.92698167,40.828275,24-07-2021 15:05,1.019951154
-73.92707,40.82831333,24-07-2021 15:05,1.017787439
-73.92716667,40.82835833,24-07-2021 15:05,1.017787439
-73.92725833,40.82840167,24-07-2021 15:05,1.015623724
-73.92735333,40.82844833,24-07-2021 15:05,1.015623724
-73.92745333,40.82850833,24-07-2021 15:05,1.011296294
-73.92755667,40.82857,24-07-2021 15:05,1.011296294
-73.92766667,40.828635,24-07-2021 15:05,1.00480515
-73.92789,40.82876667,24-07-2021 15:05,1.00480515
-73.928,40.828835,24-07-2021 15:05,1.00480515
-73.92810667,40.8289,24-07-2021 15:05,1.00480515
-73.92821167,40.828965,24-07-2021 15:05,1.00480515
-73.92831667,40.82903,24-07-2021 15:05,1.00480515
-73.92841833,40.82909,24-07-2021 15:05,1.00047772
-73.92851833,40.82915,24-07-2021 15:05,1.00047772
-73.92863167,40.82921,24-07-2021 15:05,1.00480515
-73.92874,40.82927167,24-07-2021 15:05,1.00480515
-73.92905833,40.82943167,24-07-2021 15:05,1.00480515
-73.92916,40.829495,24-07-2021 15:06,1.00480515
-73.92926333,40.82955833,24-07-2021 15:06,1.00047772
-73.929355,40.82962667,24-07-2021 15:06,1.00047772
-73.92945667,40.82969,24-07-2021 15:06,1.00480515
-73.929555,40.82974833,24-07-2021 15:06,1.00480515
-73.92965167,40.82980333,24-07-2021 15:06,1.00480515
-73.929745,40.829855,24-07-2021 15:06,1.00480515
-73.92984167,40.8299,24-07-2021 15:06,1.00480515
-73.92994333,40.82993833,24-07-2021 15:06,1.00480515
-73.93004667,40.82996,24-07-2021 15:06,1.00480515
-73.93015167,40.82996,24-07-2021 15:06,1.00480515
-73.93024167,40.82995167,24-07-2021 15:06,1.00913258
-73.93031,40.82993833,24-07-2021 15:06,1.00913258
-73.93036167,40.82993,24-07-2021 15:06,1.006968865
-73.9304,40.82992167,24-07-2021 15:06,1.006968865
-73.93065667,40.82987667,24-07-2021 15:06,1.017907645
-73.93069667,40.82986,24-07-2021 15:06,1.017907645
-73.930745,40.82983833,24-07-2021 15:06,1.017907645
-73.93079,40.82982167,24-07-2021 15:06,1.017907645
-73.93083667,40.82980667,24-07-2021 15:06,1.017907645
-73.93088833,40.829785,24-07-2021 15:06,1.017907645
-73.93093667,40.82976333,24-07-2021 15:06,1.017907645
-73.93098,40.82974167,24-07-2021 15:06,1.017907645
-73.93101667,40.82972167,24-07-2021 15:06,1.02007136
-73.93112833,40.829675,24-07-2021 15:07,1.022235075
-73.93129,40.82966833,24-07-2021 15:07,1.035217365
-73.93133,40.82969667,24-07-2021 15:07,1.035217365
-73.93140667,40.82977167,24-07-2021 15:07,1.03305365
-73.93144,40.829825,24-07-2021 15:07,1.030889935
-73.93145,40.829845,24-07-2021 15:07,1.030889935
-73.93149,40.82991833,24-07-2021 15:07,1.026682711
-73.93151333,40.82996,24-07-2021 15:07,1.026682711
-73.93154333,40.83001333,24-07-2021 15:08,1.024518996
-73.931575,40.83007667,24-07-2021 15:08,1.024518996
-73.93160167,40.83014,24-07-2021 15:08,1.026682711
-73.93163167,40.83020333,24-07-2021 15:08,1.026682711
-73.93166167,40.83027167,24-07-2021 15:08,1.024518996
-73.93168667,40.830345,24-07-2021 15:08,1.024518996
-73.93171167,40.830425,24-07-2021 15:08,1.015864137
-73.93173833,40.83050333,24-07-2021 15:08,1.015864137
-73.931765,40.83057833,24-07-2021 15:08,1.018027852
-73.93179,40.830645,24-07-2021 15:08,1.018027852
-73.931805,40.83072167,24-07-2021 15:08,1.015864137
-73.931815,40.83080167,24-07-2021 15:08,1.015864137
-73.93182167,40.83088667,24-07-2021 15:08,1.011536707
-73.93182333,40.830975,24-07-2021 15:08,1.011536707
-73.93181833,40.831065,24-07-2021 15:08,1.009372992
-73.93181667,40.831145,24-07-2021 15:08,1.009372992
-73.9318,40.831235,24-07-2021 15:08,1.009372992
-73.93178667,40.83132833,24-07-2021 15:08,1.009372992
-73.93177167,40.83142333,24-07-2021 15:08,1.015864137
-73.93175667,40.83151333,24-07-2021 15:08,1.015864137
-73.93174,40.8316,24-07-2021 15:08,1.015864137
-73.93171333,40.831675,24-07-2021 15:08,1.015864137
-73.931685,40.83174333,24-07-2021 15:08,1.015864137
-73.931665,40.83181,24-07-2021 15:08,1.015864137
-73.931645,40.83187833,24-07-2021 15:08,1.015864137
-73.93162667,40.83193833,24-07-2021 15:08,1.015864137
-73.93161,40.83199167,24-07-2021 15:08,1.018027852
-73.93158,40.83207667,24-07-2021 15:08,1.018027852
-73.93156833,40.83211833,24-07-2021 15:08,1.015864137
-73.93155,40.83215333,24-07-2021 15:08,1.015864137
-73.93154,40.83217833,24-07-2021 15:08,1.015864137
-73.93154167,40.83219333,24-07-2021 15:08,1.015864137
-73.931535,40.832215,24-07-2021 15:08,1.015864137
-73.93148333,40.83236833,24-07-2021 15:08,1.018027852
-73.931465,40.83239667,24-07-2021 15:08,1.018027852
-73.93144833,40.832425,24-07-2021 15:08,1.018027852
-73.93143167,40.83246,24-07-2021 15:08,1.018027852
-73.93141167,40.8325,24-07-2021 15:08,1.018027852
-73.93138833,40.832545,24-07-2021 15:08,1.018027852
-73.93136167,40.83259333,24-07-2021 15:08,1.018027852
-73.931335,40.83264333,24-07-2021 15:08,1.018027852
-73.931315,40.83269333,24-07-2021 15:08,1.018027852
-73.93129167,40.83273667,24-07-2021 15:08,1.018027852
-73.93127333,40.83276,24-07-2021 15:08,1.018027852
-73.93103333,40.83317833,24-07-2021 15:09,1.044112637
-73.93101167,40.83321167,24-07-2021 15:09,1.044112637
-73.930995,40.83324333,24-07-2021 15:09,1.041948922
-73.93098,40.83327167,24-07-2021 15:09,1.041948922
-73.93097167,40.83329833,24-07-2021 15:09,1.044112637
-73.93095667,40.83333167,24-07-2021 15:10,1.044112637
-73.93093833,40.833365,24-07-2021 15:10,1.041948922
-73.93092,40.83340167,24-07-2021 15:10,1.041948922
-73.93090333,40.833445,24-07-2021 15:10,1.037621492
-73.93088833,40.83348833,24-07-2021 15:10,1.037621492
-73.930875,40.833535,24-07-2021 15:10,1.039785207
-73.930855,40.83358,24-07-2021 15:10,1.039785207
-73.93083,40.83362667,24-07-2021 15:10,1.035457777
-73.9308,40.83367667,24-07-2021 15:10,1.035457777
-73.93077333,40.83372333,24-07-2021 15:10,1.037621492
-73.93075,40.83376667,24-07-2021 15:10,1.037621492
-73.93073167,40.83380833,24-07-2021 15:10,1.033294062
-73.93070833,40.83385167,24-07-2021 15:10,1.033294062
-73.93068667,40.83389,24-07-2021 15:10,1.033294062
-73.93066,40.83392167,24-07-2021 15:10,1.033294062
-73.930635,40.83395167,24-07-2021 15:10,1.028966633
-73.93062167,40.83398667,24-07-2021 15:10,1.028966633
-73.93061333,40.83403,24-07-2021 15:10,1.026802918
-73.9306,40.83406833,24-07-2021 15:10,1.026802918
-73.93058,40.83411167,24-07-2021 15:10,1.031130348
-73.93050667,40.83420333,24-07-2021 15:10,1.031130348
-73.930475,40.83425167,24-07-2021 15:10,1.026802918
-73.93044333,40.83429833,24-07-2021 15:10,1.026802918
-73.93041667,40.83434833,24-07-2021 15:10,1.018148058
-73.93039333,40.83439833,24-07-2021 15:10,1.018148058
-73.930375,40.83444167,24-07-2021 15:10,1.020311773
-73.930355,40.83448,24-07-2021 15:10,1.020311773
-73.93032833,40.83451333,24-07-2021 15:10,1.022475488
-73.93030167,40.83454167,24-07-2021 15:10,1.022475488
-73.93028167,40.83455,24-07-2021 15:10,1.020311773
-73.93025833,40.83456333,24-07-2021 15:10,1.020311773
-73.93000667,40.83459333,24-07-2021 15:10,1.020431979
-73.92992167,40.834605,24-07-2021 15:10,1.020431979
-73.92983667,40.83462,24-07-2021 15:10,1.01610455
-73.92974667,40.83463333,24-07-2021 15:10,1.01610455
-73.92967333,40.83463667,24-07-2021 15:10,1.01177712
-73.92961833,40.83464167,24-07-2021 15:10,1.01177712
-73.92956167,40.83465,24-07-2021 15:10,1.01177712
-73.92951667,40.83465667,24-07-2021 15:10,1.01177712
-73.92946333,40.83467,24-07-2021 15:10,1.01177712
-73.929395,40.834675,24-07-2021 15:10,1.01177712
-73.92931833,40.83465833,24-07-2021 15:10,1.009613405
-73.92923,40.83462333,24-07-2021 15:10,1.009613405
-73.92913833,40.83460833,24-07-2021 15:10,1.009613405
-73.92903833,40.83459667,24-07-2021 15:10,1.009613405
-73.928945,40.83457333,24-07-2021 15:10,1.00744969
-73.928865,40.83454667,24-07-2021 15:10,1.00744969
-73.928805,40.83452,24-07-2021 15:10,1.005285975
-73.92875833,40.83449833,24-07-2021 15:10,1.005285975
-73.92872833,40.834485,24-07-2021 15:10,1.005285975
-73.92855167,40.83437667,24-07-2021 15:11,1.013940835
-73.92851,40.83436333,24-07-2021 15:11,1.013940835
-73.92847833,40.83435333,24-07-2021 15:11,1.00744969
-73.92844833,40.83434333,24-07-2021 15:11,1.00744969
-73.92841333,40.83433,24-07-2021 15:11,1.01177712
-73.92837667,40.834315,24-07-2021 15:11,1.01177712
-73.92830667,40.83428333,24-07-2021 15:11,1.005285975
-73.928225,40.834255,24-07-2021 15:11,1.005406182
-73.92817833,40.83424167,24-07-2021 15:11,1.007569897
-73.92812833,40.83423167,24-07-2021 15:11,1.007569897
-73.92808333,40.83423,24-07-2021 15:11,1.007569897
-73.92799167,40.834215,24-07-2021 15:11,1.001078752
-73.92795833,40.834205,24-07-2021 15:11,1.001078752
-73.92786,40.83417167,24-07-2021 15:12,0.996751322
-73.927805,40.834155,24-07-2021 15:12,0.996751322
-73.92773667,40.83413667,24-07-2021 15:12,0.998915037
-73.92765333,40.834125,24-07-2021 15:12,0.998915037
-73.92757667,40.83410833,24-07-2021 15:12,0.998915037
-73.92750333,40.83409333,24-07-2021 15:12,0.998915037
-73.92742833,40.83408,24-07-2021 15:12,0.998915037
-73.92735167,40.83406333,24-07-2021 15:12,0.998915037
-73.92727333,40.83405,24-07-2021 15:12,0.998915037
-73.92721,40.834035,24-07-2021 15:12,0.998915037
-73.927165,40.834025,24-07-2021 15:12,0.998915037
-73.927135,40.83401333,24-07-2021 15:12,0.998915037
-73.92710333,40.83401,24-07-2021 15:12,0.998915037
-73.92705333,40.83401833,24-07-2021 15:12,0.998915037
-73.927005,40.83404333,24-07-2021 15:12,0.990260178
-73.92696667,40.83407333,24-07-2021 15:12,0.990260178
-73.92693333,40.83411,24-07-2021 15:12,0.990260178
-73.92686833,40.83419,24-07-2021 15:12,0.990260178
-73.92683667,40.83423167,24-07-2021 15:12,0.990260178
-73.9268,40.83428167,24-07-2021 15:12,0.990260178
-73.92676,40.834335,24-07-2021 15:12,0.994587607
-73.92671167,40.834395,24-07-2021 15:12,0.994587607
-73.92666833,40.83445667,24-07-2021 15:12,0.988096463
-73.92662667,40.83451667,24-07-2021 15:12,0.988096463
-73.92658667,40.83457833,24-07-2021 15:12,0.988096463
-73.92654667,40.83463167,24-07-2021 15:12,0.988096463
-73.926415,40.83474333,24-07-2021 15:12,0.996751322
-73.926345,40.834825,24-07-2021 15:12,0.998915037
-73.92630833,40.834865,24-07-2021 15:12,0.998915037
-73.92626667,40.83489667,24-07-2021 15:12,0.992423892
-73.92624833,40.834915,24-07-2021 15:12,0.992423892
-73.92622833,40.83493,24-07-2021 15:12,0.998915037
-73.92619667,40.83499,24-07-2021 15:12,0.998915037
-73.92620667,40.83501167,24-07-2021 15:12,1.003242467
-73.92624167,40.83503333,24-07-2021 15:12,1.003242467
-73.926285,40.83505333,24-07-2021 15:12,0.998915037
-73.92632667,40.835075,24-07-2021 15:12,0.998915037
-73.92635833,40.83509167,24-07-2021 15:12,0.998915037
-73.92638167,40.835105,24-07-2021 15:12,0.998915037
-73.92647167,40.83514667,24-07-2021 15:12,0.998915037
-73.92651333,40.83515833,24-07-2021 15:12,1.005406182
-73.92656333,40.835175,24-07-2021 15:12,1.005406182
-73.92661667,40.83519333,24-07-2021 15:12,1.005406182
-73.92667,40.83521333,24-07-2021 15:12,1.005406182
-73.92672333,40.83523667,24-07-2021 15:12,1.003242467
-73.92681,40.83527167,24-07-2021 15:12,1.003242467
-73.92684167,40.835285,24-07-2021 15:13,1.001078752
-73.92686333,40.83529333,24-07-2021 15:13,1.001078752
-73.92688,40.83529833,24-07-2021 15:13,1.003242467
-73.92700833,40.83533,24-07-2021 15:13,0.998915037
-73.92707333,40.83535,24-07-2021 15:13,1.003242467
-73.92713167,40.835375,24-07-2021 15:13,1.003242467
-73.92718667,40.835395,24-07-2021 15:13,0.998915037
-73.92724333,40.83541667,24-07-2021 15:13,0.998915037
-73.92730333,40.83543333,24-07-2021 15:13,0.992423892
-73.92736167,40.83545333,24-07-2021 15:13,0.992423892
-73.92744833,40.83548667,24-07-2021 15:13,0.994707814
-73.92762667,40.83578667,24-07-2021 15:13,1.007690103
-73.927605,40.83582833,24-07-2021 15:13,1.005526388
-73.92755667,40.83593,24-07-2021 15:13,1.012017533
-73.92754833,40.83595,24-07-2021 15:13,1.012017533
-73.92754167,40.83596833,24-07-2021 15:13,1.007690103
-73.92753833,40.83599,24-07-2021 15:13,1.007690103
-73.92753167,40.836015,24-07-2021 15:13,1.012017533
-73.927525,40.83604667,24-07-2021 15:13,1.012017533
-73.92751,40.83609333,24-07-2021 15:13,1.005526388
-73.92748833,40.83615,24-07-2021 15:14,1.005526388
-73.92745333,40.83620833,24-07-2021 15:14,1.009853818
-73.92741667,40.83626833,24-07-2021 15:14,1.009853818
-73.92738333,40.83632333,24-07-2021 15:14,1.007690103
-73.927355,40.83637333,24-07-2021 15:14,1.007690103
-73.92734333,40.83641833,24-07-2021 15:14,1.005526388
-73.92733167,40.836455,24-07-2021 15:14,1.005526388
-73.92732,40.83648333,24-07-2021 15:14,1.005526388
-73.92730833,40.83651,24-07-2021 15:14,1.005526388
-73.927295,40.83653833,24-07-2021 15:14,1.007690103
-73.92726833,40.83656333,24-07-2021 15:14,1.007690103
-73.92724833,40.83659,24-07-2021 15:14,1.007690103
-73.92723333,40.83661167,24-07-2021 15:14,1.007690103
-73.927195,40.83666,24-07-2021 15:14,1.009853818
-73.927175,40.83668833,24-07-2021 15:14,1.009853818
-73.92715167,40.83673333,24-07-2021 15:14,1.007690103
-73.92711167,40.83684667,24-07-2021 15:14,1.007690103
-73.927115,40.83688833,24-07-2021 15:14,1.012017533
-73.92713167,40.83692167,24-07-2021 15:14,1.012017533
-73.92715333,40.83694667,24-07-2021 15:14,1.009853818
-73.92717,40.83696833,24-07-2021 15:14,1.009853818
-73.92717833,40.83698667,24-07-2021 15:14,1.007690103
-73.92727,40.83709167,24-07-2021 15:14,1.007810309
-73.92729833,40.83712833,24-07-2021 15:14,1.005646594
-73.927325,40.837155,24-07-2021 15:14,1.005646594
-73.92745667,40.83732333,24-07-2021 15:15,1.009974024
-73.92747833,40.83737667,24-07-2021 15:15,1.012137739
-73.92749833,40.837435,24-07-2021 15:15,1.012137739
-73.927515,40.837495,24-07-2021 15:15,1.012137739
-73.92753167,40.83754833,24-07-2021 15:15,1.012137739
-73.92755,40.8376,24-07-2021 15:15,1.009974024
-73.92757333,40.837655,24-07-2021 15:15,1.009974024
-73.92760333,40.83771833,24-07-2021 15:15,1.007810309
-73.92762333,40.837785,24-07-2021 15:15,1.007810309
-73.92763667,40.83785667,24-07-2021 15:15,1.009974024
-73.92766167,40.83792833,24-07-2021 15:15,1.009974024
-73.9277,40.83799667,24-07-2021 15:15,1.012137739
-73.927735,40.83807,24-07-2021 15:15,1.012137739
-73.927775,40.83814167,24-07-2021 15:15,1.012137739
-73.92781667,40.83820833,24-07-2021 15:15,1.012137739
-73.92785167,40.83826667,24-07-2021 15:15,1.009974024
-73.92788333,40.83832167,24-07-2021 15:15,1.009974024
-73.92791167,40.83837167,24-07-2021 15:15,1.00348288
-73.92795,40.83841333,24-07-2021 15:15,1.00348288
-73.92798833,40.83844667,24-07-2021 15:15,1.00348288
-73.928025,40.83847167,24-07-2021 15:15,1.00348288
-73.92805167,40.83853667,24-07-2021 15:15,1.00348288
-73.92806167,40.83856333,24-07-2021 15:15,1.00348288
-73.92806833,40.83858333,24-07-2021 15:15,1.005646594
-73.92803167,40.838645,24-07-2021 15:15,1.005646594
-73.92787667,40.83864333,24-07-2021 15:15,1.007810309
-73.9278,40.83862833,24-07-2021 15:15,1.007810309
-73.92772333,40.83861667,24-07-2021 15:15,0.996991735
-73.92765167,40.83860833,24-07-2021 15:15,0.996991735
-73.92758167,40.83860333,24-07-2021 15:15,0.99915545
-73.92751833,40.83859333,24-07-2021 15:15,0.999275656
-73.92746,40.83858333,24-07-2021 15:15,1.001439371
-73.92741333,40.838575,24-07-2021 15:15,1.001439371
-73.92737333,40.83856833,24-07-2021 15:15,0.997111941
-73.92727167,40.83858667,24-07-2021 15:16,1.001439371
-73.92720833,40.83858167,24-07-2021 15:16,1.001439371
-73.92715,40.83858,24-07-2021 15:16,0.999275656
-73.92711,40.83858167,24-07-2021 15:16,0.999275656
-73.92686167,40.838615,24-07-2021 15:16,1.001439371
-73.92682667,40.83861667,24-07-2021 15:16,1.003603086
-73.92663333,40.83859667,24-07-2021 15:16,1.005766801
-73.92660167,40.83859167,24-07-2021 15:16,1.005766801
-73.92656833,40.83859167,24-07-2021 15:16,1.003603086
-73.9264,40.83857167,24-07-2021 15:16,1.005766801
-73.92622167,40.83854333,24-07-2021 15:16,1.010094231
-73.926155,40.83864667,24-07-2021 15:16,1.007930516
-73.92611167,40.8387,24-07-2021 15:16,1.007930516
-73.92607333,40.83875333,24-07-2021 15:16,1.001439371
-73.926045,40.83879667,24-07-2021 15:16,1.001439371
-73.926025,40.83883167,24-07-2021 15:16,1.007930516
-73.92601333,40.83885333,24-07-2021 15:16,1.007930516
-73.925925,40.838995,24-07-2021 15:17,1.010214437
-73.92589833,40.839055,24-07-2021 15:17,1.010214437
-73.92587,40.83911833,24-07-2021 15:17,1.018869297
-73.92584333,40.83917833,24-07-2021 15:17,1.018869297
-73.925805,40.839235,24-07-2021 15:17,1.014541867
-73.925765,40.83928833,24-07-2021 15:17,1.014541867
-73.925725,40.83934667,24-07-2021 15:17,1.018869297
-73.92569833,40.83940333,24-07-2021 15:17,1.018869297
-73.92566167,40.83946333,24-07-2021 15:17,1.016705582
-73.92562333,40.83952667,24-07-2021 15:17,1.016705582
-73.92559,40.83959167,24-07-2021 15:17,1.010214437
-73.92554667,40.83966,24-07-2021 15:17,1.010214437
-73.92551,40.83973,24-07-2021 15:17,1.012378152
-73.92546667,40.83980333,24-07-2021 15:17,1.012378152
-73.92542667,40.83987667,24-07-2021 15:17,1.016705582
-73.92538167,40.83993667,24-07-2021 15:17,1.016705582
-73.92535,40.83998833,24-07-2021 15:17,1.016705582
-73.92532667,40.84002833,24-07-2021 15:17,1.016705582
-73.92531,40.840055,24-07-2021 15:17,1.018869297
-73.92539667,40.84013167,24-07-2021 15:17,1.014541867
-73.92547167,40.84012167,24-07-2021 15:17,1.014541867
-73.92551833,40.84010833,24-07-2021 15:17,1.010214437
-73.92561333,40.84011333,24-07-2021 15:17,1.010214437
-73.92569167,40.84011833,24-07-2021 15:17,1.010214437
-73.92579167,40.84012,24-07-2021 15:17,1.010214437
-73.925885,40.84012,24-07-2021 15:17,0.999395863
-73.92612333,40.84015667,24-07-2021 15:17,1.003723292
-73.92618,40.84016667,24-07-2021 15:17,1.003723292
-73.92621667,40.840175,24-07-2021 15:17,1.003723292
-73.926245,40.84018333,24-07-2021 15:17,1.001559577
-73.92632833,40.84023167,24-07-2021 15:17,0.999395863
-73.92633667,40.84026333,24-07-2021 15:17,0.999395863
-73.92631667,40.84029,24-07-2021 15:17,0.999395863
-73.92628667,40.84033,24-07-2021 15:17,0.999395863
-73.92626167,40.84037833,24-07-2021 15:17,0.999395863
-73.92623167,40.84042833,24-07-2021 15:17,0.999395863
-73.92620667,40.84048167,24-07-2021 15:17,0.997232148
-73.92617667,40.84053167,24-07-2021 15:17,0.997232148
-73.92614833,40.84058,24-07-2021 15:17,0.999395863
-73.92611667,40.84063,24-07-2021 15:18,0.999395863
-73.92609167,40.84068,24-07-2021 15:18,0.992904718
-73.92606167,40.840725,24-07-2021 15:18,0.992904718
-73.92603167,40.84077333,24-07-2021 15:18,0.992904718
-73.925995,40.84082333,24-07-2021 15:18,0.992904718
-73.92596,40.84087333,24-07-2021 15:18,0.992904718
-73.925925,40.84092,24-07-2021 15:18,0.992904718
-73.925895,40.84096833,24-07-2021 15:18,0.992904718
-73.92586,40.84102,24-07-2021 15:18,0.992904718
-73.92585333,40.84107,24-07-2021 15:18,0.992904718
-73.92581833,40.84111833,24-07-2021 15:18,0.992904718
-73.925755,40.84122167,24-07-2021 15:18,0.992904718
-73.92572833,40.84127,24-07-2021 15:18,0.992904718
-73.92570833,40.84131333,24-07-2021 15:18,0.988577288
-73.92569,40.841355,24-07-2021 15:18,0.988577288
-73.925665,40.84139,24-07-2021 15:18,0.986413573
-73.92564667,40.84142667,24-07-2021 15:18,0.986413573
-73.92562167,40.84146333,24-07-2021 15:18,0.986413573
-73.92559667,40.84149667,24-07-2021 15:18,0.986413573
-73.92557833,40.84152667,24-07-2021 15:18,0.990741003
-73.92556333,40.84154667,24-07-2021 15:18,0.990741003
-73.92556333,40.84154667,24-07-2021 15:18,0.988577288
-73.92549333,40.84177667,24-07-2021 15:18,0.997352354
-73.92543167,40.84189667,24-07-2021 15:18,0.993024924
-73.92538833,40.84195333,24-07-2021 15:18,0.993024924
-73.9253,40.84206833,24-07-2021 15:19,0.98653378
-73.92524,40.842145,24-07-2021 15:19,0.993024924
-73.925225,40.84217333,24-07-2021 15:19,0.993024924
-73.92520667,40.84220167,24-07-2021 15:19,0.990861209
-73.92518667,40.84222833,24-07-2021 15:19,0.990861209
-73.92516167,40.84226,24-07-2021 15:19,0.98653378
-73.92512667,40.84229167,24-07-2021 15:19,0.98653378
-73.92509833,40.84232667,24-07-2021 15:19,0.993024924
-73.92507833,40.84236667,24-07-2021 15:19,0.993024924
-73.92504833,40.84242,24-07-2021 15:19,0.988697495
-73.92501667,40.842465,24-07-2021 15:19,0.988697495
-73.92498333,40.84250333,24-07-2021 15:19,0.988697495
-73.924945,40.84253333,24-07-2021 15:19,0.988697495
-73.92490667,40.842565,24-07-2021 15:19,0.988697495
-73.92487333,40.84259833,24-07-2021 15:19,0.988697495
-73.92485333,40.84263667,24-07-2021 15:19,0.98653378
-73.92481333,40.84267667,24-07-2021 15:19,0.984370065
-73.92479167,40.84271333,24-07-2021 15:19,0.984370065
-73.92477,40.84276667,24-07-2021 15:19,0.984370065
-73.92473833,40.84281833,24-07-2021 15:19,0.984370065
-73.92471833,40.84288667,24-07-2021 15:19,0.98653378
-73.92469333,40.84296,24-07-2021 15:19,0.98653378
-73.92467833,40.84302833,24-07-2021 15:19,0.980042635
-73.92465667,40.843095,24-07-2021 15:19,0.980042635
-73.92464667,40.843155,24-07-2021 15:19,0.98220635
-73.92464167,40.84321333,24-07-2021 15:19,0.98220635
-73.92463667,40.84326333,24-07-2021 15:19,0.980042635
-73.924625,40.84333667,24-07-2021 15:19,0.980042635
-73.92462167,40.84336,24-07-2021 15:19,0.980042635
-73.92462333,40.84337667,24-07-2021 15:19,0.980042635
-73.92461167,40.84343167,24-07-2021 15:19,0.980042635
-73.92458833,40.843475,24-07-2021 15:19,0.975715205
-73.924555,40.84352167,24-07-2021 15:19,0.975715205
-73.92452167,40.84357333,24-07-2021 15:19,0.980042635
-73.92448833,40.84360667,24-07-2021 15:19,0.980042635
-73.92443,40.84363167,24-07-2021 15:19,0.97787892
-73.92432,40.84373,24-07-2021 15:19,0.980162841
-73.92429833,40.84374833,24-07-2021 15:19,0.980162841
-73.92427833,40.84376833,24-07-2021 15:19,0.980162841
-73.92425667,40.84378833,24-07-2021 15:19,0.980162841
-73.92424,40.84380667,24-07-2021 15:19,0.980162841
-73.92423,40.843825,24-07-2021 15:19,0.980162841
-73.92417667,40.84387333,24-07-2021 15:19,0.982326556
-73.92416167,40.843905,24-07-2021 15:19,0.982326556
-73.92415,40.84393833,24-07-2021 15:19,0.982326556
-73.92412667,40.84396833,24-07-2021 15:19,0.986653986
-73.92408833,40.84398833,24-07-2021 15:19,0.986653986
-73.92405,40.844,24-07-2021 15:20,0.980162841
-73.92400833,40.84401833,24-07-2021 15:20,0.980162841
-73.92396833,40.84403833,24-07-2021 15:20,0.988817701
-73.92392833,40.844065,24-07-2021 15:20,0.988817701
-73.92389,40.84408833,24-07-2021 15:20,0.986653986
-73.92384833,40.84411,24-07-2021 15:20,0.986653986
-73.92378833,40.84412333,24-07-2021 15:20,0.990981416
-73.92372,40.84413333,24-07-2021 15:20,0.990981416
-73.923655,40.84414333,24-07-2021 15:20,0.993145131
-73.92360833,40.844145,24-07-2021 15:20,0.993145131
-73.92344833,40.84410333,24-07-2021 15:20,1.00179999
-73.92342333,40.84410167,24-07-2021 15:20,1.00179999
-73.92328333,40.844055,24-07-2021 15:20,1.00612742
-73.92326333,40.84403833,24-07-2021 15:20,1.00612742
-73.92326,40.843985,24-07-2021 15:20,1.00179999
-73.92325833,40.84391333,24-07-2021 15:20,1.00179999
-73.92325,40.84383833,24-07-2021 15:20,0.999636275
-73.92323333,40.843755,24-07-2021 15:20,0.999636275
-73.92323167,40.84368167,24-07-2021 15:20,1.00179999
-73.92323667,40.84361833,24-07-2021 15:20,1.00179999
-73.92323833,40.84356667,24-07-2021 15:20,1.00612742
-73.92323667,40.843525,24-07-2021 15:20,1.00612742
-73.92323667,40.84348833,24-07-2021 15:20,1.00179999
-73.923235,40.84345,24-07-2021 15:20,1.00179999
-73.92323333,40.843415,24-07-2021 15:20,0.999636275
-73.92323333,40.84338667,24-07-2021 15:20,0.999636275
-73.92323167,40.84336167,24-07-2021 15:20,1.008291135
-73.92323,40.84333833,24-07-2021 15:20,1.008291135
-73.923205,40.84323,24-07-2021 15:20,0.999636275
-73.92319667,40.84317167,24-07-2021 15:20,1.00612742
-73.92316833,40.84308,24-07-2021 15:21,1.008411341
-73.92315833,40.84304167,24-07-2021 15:21,1.006247626
-73.923145,40.843,24-07-2021 15:21,1.006247626
-73.9231,40.84289667,24-07-2021 15:21,1.004083911
-73.923075,40.84283833,24-07-2021 15:21,1.004083911
-73.92304333,40.84277167,24-07-2021 15:21,1.001920197
-73.923015,40.842695,24-07-2021 15:21,1.001920197
-73.92298833,40.842615,24-07-2021 15:21,1.006247626
-73.922955,40.84252833,24-07-2021 15:21,1.006247626
-73.92292333,40.84244667,24-07-2021 15:21,1.001920197
-73.92289667,40.84236167,24-07-2021 15:21,1.001920197
-73.92287,40.84227667,24-07-2021 15:21,1.001920197
-73.92283833,40.84219,24-07-2021 15:21,1.001920197
-73.9228,40.84210333,24-07-2021 15:21,1.006247626
-73.92275667,40.84201667,24-07-2021 15:21,1.006247626
-73.92271,40.841935,24-07-2021 15:21,1.001920197
-73.92267167,40.841855,24-07-2021 15:21,1.001920197
-73.92264,40.84177833,24-07-2021 15:21,1.001920197
-73.92261167,40.84170333,24-07-2021 15:21,1.001920197
-73.92258333,40.84163,24-07-2021 15:21,0.999756482
-73.92255,40.841555,24-07-2021 15:21,0.999756482
-73.9225,40.84148333,24-07-2021 15:21,0.999756482
-73.92245333,40.84141333,24-07-2021 15:21,0.999756482
-73.92240667,40.84134833,24-07-2021 15:21,0.999756482
-73.92235667,40.84129,24-07-2021 15:21,0.999756482
-73.922305,40.84124167,24-07-2021 15:21,0.995429052
-73.92225667,40.84119833,24-07-2021 15:21,0.995429052
